0.150861	0.0994873	0.452951	0.329332	0.583617	0.611976	0.48725	0.623258	0.126405	-6.43204
0.0994896	0.380192	0.287533	0.0150255	0.571783	0.220054	0.353095	0.728707	0.438016	-6.55465
0.084254	0.124952	0.285451	0.0255036	0.26344	0.621083	0.520647	0.809359	0.21908	-4.02677
0.0932879	0.0690343	0.261514	0.321489	0.350935	-0.233299	0.519995	0.687489	-0.0606695	-8.04998
2.68248e-05	0.415738	0.31894	-0.219063	0.694191	0.288228	0.720275	0.468652	0.114113	-5.02724
2.92372e-05	0.14798	0.341823	0.0439433	0.364791	0.512907	0.708916	0.623313	0.425488	-3.46516
0.0599065	0.121688	0.432473	0.361062	0.706785	0.620486	0.275487	0.803999	0.217507	-5.60611
0.00928695	0.307643	0.304589	0.58825	0.221917	-0.120235	0.207107	0.687419	0.0670445	-5.09019
0.248936	0.343826	0.311459	0.53674	0.424711	0.899862	0.432029	0.302902	1.03643	-4.72347
0.162535	0.375824	0.246312	0.3391	0.458193	0.681025	0.422937	0.265472	0.568746	-3.17255
0.159092	0.312145	0.274003	0.624927	0.547089	0.515034	0.44292	0.701703	0.750375	-5.33057
0.175338	0.256707	0.185728	0.338445	0.657312	0.233405	0.827314	0.467307	0.365462	-4.54313
0.0446518	0.288322	0.30988	0.538026	0.225101	0.836283	0.134365	0.908222	0.448835	-3.83042
0.0768468	0.320232	0.356274	-0.242384	0.445652	0.659596	0.959299	0.660857	0.0710673	-4.6243
0.231011	0.387369	0.419335	0.372862	0.46134	0.348084	0.602894	0.623264	0.198648	-2.89794
0.0140468	-0.132564	0.36709	0.0566443	0.475802	0.505398	0.641237	0.570281	0.517162	-5.57332
0.236205	-0.860906	0.481848	0.0611056	0.558834	0.357055	0.617851	0.483241	0.506199	-3.47115
0.0361829	-0.0997748	-0.0930244	0.349287	0.118431	0.547186	0.472162	0.430224	0.418257	-3.619
0.115644	-0.0340946	0.20747	0.454745	0.190162	0.318502	-0.123558	0.82169	0.746098	-5.41305
0.248164	0.479788	0.315552	0.38985	0.531228	0.495897	0.560022	0.457277	0.554768	-1.86728
0.0644382	0.282424	0.318229	0.256972	-0.0347293	0.692561	0.823009	0.662414	0.850248	-6.69466
0.11118	0.0364385	0.343701	0.175764	0.350812	0.0970038	0.184577	0.158712	0.477115	-6.14665
0.136078	0.0133659	0.279075	-0.338761	0.622279	0.625248	0.702551	0.349777	0.57296	-5.32981
0.141472	0.374719	0.437022	0.284649	0.521499	0.786361	0.360233	0.230868	0.746652	-3.28658
0.0495582	-0.0365212	0.523586	0.413673	0.745306	0.76574	-0.0316355	0.366968	0.897342	-4.12432
0.249713	0.147273	0.227665	0.587653	0.513382	0.742582	0.508719	0.990434	0.32046	-5.36352
0.176416	0.281452	0.55595	0.559465	0.577955	0.538607	0.820427	0.375363	0.177516	-5.49972
0.0546482	0.0637783	0.357405	0.466486	0.395567	0.313953	0.854168	0.865213	1.01642	-4.92938
0.0087063	0.350059	0.459497	0.625655	0.573199	0.55353	0.721234	0.459331	0.544971	-4.59762
